FDATE,CDATE,DCN,SEQNUM,FORMTYPE,PERSONID,OWNER,SECID,TICKER,CUSIP6,CUSIP2,CNAME,ROLECODE1,ROLECODE2,ROLECODE3,ROLECODE4,TRANCODE,ACQDISP,TRANDATE,TPRICE,OWNERSHIP,SHARES,SHARESHELD,AMEND,SECDATE,SIGDATE,MAINTDATE,CLEANSE,TRANCODE_AR,ACQDISP_AR,TPRICE_AR,TRANDATE_AR,OPTIONSELL,SECTITLE,SHARES_ADJ,SHARESHELD_ADJ,TPRICE_ADJ,ADDRESS1,ADDRESS2,CITY,STATE,ZIPCODE,COUNTRY,PHONE,CNUM,SECTOR,INDUSTRY,CEO_INDEX,GOOGLE_TRENDS_KEY,SVI,SVI_DATE
2016/09/05,2005/09/29,051109558,10,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.04,D,500.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.04,2005/09/26,N,COM,2000.0000,,5.7600,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,11,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.05,D,1000.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.05,2005/09/26,N,COM,4000.0000,,5.7625,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,12,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.06,D,500.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.06,2005/09/26,N,COM,2000.0000,,5.7650,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,13,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.07,D,100.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.07,2005/09/26,N,COM,400.0000,,5.7675,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,14,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.08,D,300.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.08,2005/09/26,N,COM,1200.0000,,5.7700,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,15,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.10,D,700.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.10,2005/09/26,N,COM,2800.0000,,5.7750,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,16,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.11,D,700.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.11,2005/09/26,N,COM,2800.0000,,5.7775,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,17,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.12,D,1100.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.12,2005/09/26,N,COM,4400.0000,,5.7800,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,18,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.14,D,200.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.14,2005/09/26,N,COM,800.0000,,5.7850,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,19,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.15,D,2400.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.15,2005/09/26,N,COM,9600.0000,,5.7875,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,20,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.16,D,1300.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.16,2005/09/26,N,COM,5200.0000,,5.7900,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,21,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.18,D,1400.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.18,2005/09/26,N,COM,5600.0000,,5.7950,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,22,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.19,D,800.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.19,2005/09/26,N,COM,3200.0000,,5.7975,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,23,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.20,D,600.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.20,2005/09/26,N,COM,2400.0000,,5.8000,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,24,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.23,D,500.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.23,2005/09/26,N,COM,2000.0000,,5.8075,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,25,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.24,D,500.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.24,2005/09/26,N,COM,2000.0000,,5.8100,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,26,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.31,D,1000.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.31,2005/09/26,N,COM,4000.0000,,5.8275,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,27,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.35,D,500.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.35,2005/09/26,N,COM,2000.0000,,5.8375,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,28,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.47,D,500.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.47,2005/09/26,N,COM,2000.0000,,5.8675,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,29,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.52,D,150.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.52,2005/09/26,N,COM,600.0000,,5.8800,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109558,30,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.52,D,150.0000,25574700.0000,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.52,2005/09/26,N,COM,600.0000,102298800.0000,5.8800,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109560,1,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.56,D,100.0000,,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.56,2005/09/26,N,COM,400.0000,,5.8900,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109560,2,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/26,23.56,D,100.0000,100000.0000,,2005/09/28,2005/09/26,2016/09/01,R,S,D,23.56,2005/09/26,N,COM,400.0000,400000.0000,5.8900,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109560,3,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,8,,2005/09/26,,I,,25474500.0000,,2005/09/28,2005/09/26,2016/09/01,Y,,,,2005/09/26,,COM,,101898000.0000,,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109560,4,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,8,,2005/09/26,,I,,770147.0000,,2005/09/28,2005/09/26,2016/09/01,Y,,,,2005/09/26,,COM,,3080588.0000,,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,1,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.43,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.43,2005/09/27,N,COM,2000.0000,,5.8575,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,2,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.49,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.49,2005/09/27,N,COM,2000.0000,,5.8725,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,3,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.51,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.51,2005/09/27,N,COM,2000.0000,,5.8775,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,4,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.53,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.53,2005/09/27,N,COM,2000.0000,,5.8825,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,5,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.54,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.54,2005/09/27,N,COM,2000.0000,,5.8850,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,6,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.55,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.55,2005/09/27,N,COM,2000.0000,,5.8875,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,7,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.57,D,100.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.57,2005/09/27,N,COM,400.0000,,5.8925,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,8,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.58,D,900.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.58,2005/09/27,N,COM,3600.0000,,5.8950,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,9,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.60,D,2400.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.60,2005/09/27,N,COM,9600.0000,,5.9000,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,10,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.61,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.61,2005/09/27,N,COM,2000.0000,,5.9025,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,11,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.62,D,1000.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.62,2005/09/27,N,COM,4000.0000,,5.9050,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,12,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.63,D,100.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.63,2005/09/27,N,COM,400.0000,,5.9075,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,13,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.64,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.64,2005/09/27,N,COM,2000.0000,,5.9100,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,14,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.65,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.65,2005/09/27,N,COM,2000.0000,,5.9125,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,15,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.67,D,800.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.67,2005/09/27,N,COM,3200.0000,,5.9175,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,16,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.68,D,700.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.68,2005/09/27,N,COM,2800.0000,,5.9200,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,17,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.70,D,600.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.70,2005/09/27,N,COM,2400.0000,,5.9250,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,18,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.71,D,600.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.71,2005/09/27,N,COM,2400.0000,,5.9275,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,19,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.72,D,1100.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.72,2005/09/27,N,COM,4400.0000,,5.9300,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,20,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.73,D,200.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.73,2005/09/27,N,COM,800.0000,,5.9325,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,21,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.75,D,1300.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.75,2005/09/27,N,COM,5200.0000,,5.9375,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,22,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.76,D,700.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.76,2005/09/27,N,COM,2800.0000,,5.9400,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,23,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.77,D,900.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.77,2005/09/27,N,COM,3600.0000,,5.9425,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,24,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.78,D,1000.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.78,2005/09/27,N,COM,4000.0000,,5.9450,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,25,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.79,D,100.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.79,2005/09/27,N,COM,400.0000,,5.9475,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,26,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.80,D,400.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.80,2005/09/27,N,COM,1600.0000,,5.9500,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,27,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.83,D,100.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.83,2005/09/27,N,COM,400.0000,,5.9575,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,28,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.84,D,900.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.84,2005/09/27,N,COM,3600.0000,,5.9600,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,29,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.85,D,500.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.85,2005/09/27,N,COM,2000.0000,,5.9625,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109561,30,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.87,D,400.0000,25555200.0000,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.87,2005/09/27,N,COM,1600.0000,102220800.0000,5.9675,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109562,1,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.88,D,600.0000,,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.88,2005/09/27,N,COM,2400.0000,,5.9700,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109562,2,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,S,D,2005/09/27,23.89,D,100.0000,90000.0000,,2005/09/28,2005/09/27,2016/09/01,R,S,D,23.89,2005/09/27,N,COM,400.0000,360000.0000,5.9725,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109562,3,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,8,,2005/09/27,,I,,25464500.0000,,2005/09/28,2005/09/27,2016/09/01,Y,,,,2005/09/27,,COM,,101858000.0000,,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2016/09/05,2005/09/29,051109562,4,4,15044058,BENIOFF MARC RUSSELL,28941,CRM,79466L,30,SALESFORCE.COM INC,CEO,CB,H,,8,,2005/09/27,,I,,70147.0000,,2005/09/28,2005/09/27,2016/09/01,Y,,,,2005/09/27,,COM,,280588.0000,,1 MARKET PLAZA,STE 300,FRANCISCO,CA,94105,,,S035969850,08,04,405,Marc Benioff,9,2005-09-01
2007/08/17,2005/10/01,051110259,1,3,15043164,KIRBY JOHN SCOTT,9617,,911905,10,US AIRWAYS GROUP INC,O,OX,,,8,,2005/08/31,,D,,4125.0000,,2005/09/29,2005/09/29,2006/01/25,Y,,,,,,COM,,4125.0000,,111 W RIO SALADO PKWY,,TEMPE,AZ,85281,,,U936915000,,,463,Scott Kirby,9,2005-08-01
2015/10/21,2005/10/01,051110408,1,3,16158370,CONSTABLE DAVID E,26608,FLR,343412,10,FLUOR CORP NEW,O,OE,,,8,,2005/08/31,,D,,20021.0000,,2005/09/29,2005/09/29,2015/10/20,Y,,,,,,COM,,40042.0000,,1 ENTERPRISE DR,,ALISO VIEJO,CA,92656,,,F686737500,10,10,199,David Constable,43,2005-08-01
2015/10/21,2005/10/01,051110408,2,3,16158370,CONSTABLE DAVID E,26608,FLR,343412,10,FLUOR CORP NEW,O,OE,,,8,,2005/08/31,,I,,255.1260,,2005/09/29,2005/09/29,2015/10/20,Y,,,,,,COM,,510.2520,,1 ENTERPRISE DR,,ALISO VIEJO,CA,92656,,,F686737500,10,10,199,David Constable,43,2005-08-01
